county,ymkey,H_pub,S_rec,H_rec,H_qc
和布克赛尔蒙古自治县,2023-09,2.34480428695679,21,2.27319384441232,2.27319384441232
和布克赛尔蒙古自治县,2023-10,1.91648459434509,4,0.98689944883853,0.98689944883853
和平县,2022-02,3.95959782600403,56,3.95959772454085,3.95959772454085
和政县,2016-07,1.88334381580353,11,1.88334380984332,1.88334380984332
和田县,2022-07,1.84273016452789,13,1.94263719783126,1.94263719783126
和田县,2023-03,2.93759512901306,7,1.94591014905531,
和田县,2023-04,2.63905739784241,14,2.63905732961526,
和田市,2022-12,0.890061855316162,6,0.890061843497365,0.890061843497365
和田市,2023-03,2.33559584617615,15,2.25806204411029,2.25806204411029
和静县,2014-06,1.95541131496429,11,1.95541137188202,1.95541137188202
和静县,2014-09,2.45680117607117,29,2.45344511863261,2.45344511863261
和静县,2015-07,2.79544401168823,34,2.86280113762261,2.86280113762261
和静县,2017-09,1.0986123085022,3,1.09861228866811,
和静县,2017-10,2.0794415473938,8,2.07944154167984,
和静县,2019-07,3.16172504425049,38,3.62801563687016,3.62801563687016
和静县,2021-06,2.67866611480713,20,2.8067477631267,2.6786662059772
和静县,2021-07,1.15252161026001,2,0.693147180559945,
和静县,2022-06,1.88255262374878,4,1.38629436111989,
和静县,2022-07,2.36772084236145,31,0.937200536730295,0.836123005273322
和静县,2023-02,2.29107689857483,32,2.55427645716552,2.55427645716552
和静县,2023-03,2.30206394195557,12,2.43079132887823,
和静县,2023-05,2.45727467536926,22,2.46696244573137,1.90436160218499
和静县,2023-06,3.00283288955689,38,1.56765143995489,1.56765143995489
和静县,2023-07,2.54681205749512,52,2.34443312316865,2.0726011537808
和静县,2023-09,3.02072429656982,17,2.11951226056701,2.11951226056701
和顺县,2023-04,3.27855658531189,33,3.17994921157656,3.17994921157656
和顺县,2023-07,2.69541215896606,23,2.41996890797573,2.41996890797573
和龙市,2021-03,1.89378821849823,5,1.6094379124341,
和龙市,2022-02,2.00551724433899,5,1.6094379124341,
和龙市,2023-02,2.28785061836243,14,2.18901832383878,2.01026871518581
和龙市,2023-07,2.48154807090759,25,2.42348553039687,2.42348553039687
咸丰县,2023-08,3.25953531265259,8,1.73701138521945,1.73701138521945
咸丰县,2023-09,2.73340177536011,12,2.43079132887823,2.43079132887823
咸安区,2015-02,2.63109922409058,33,2.28918642076136,2.28918642076136
咸安区,2023-02,2.47389268875122,25,2.58277526751562,2.58277526751562
咸安区,2023-03,3.40195393562317,50,3.15953632145446,3.13570797551221
咸安区,2023-04,3.35394692420959,46,3.05036741198493,2.96797667624315
咸安区,2023-10,1.77870106697083,2,0.636514168294813,0.636514168294813
哈巴河县,2016-09,1.53115332126617,7,1.64342634834626,1.64342634834626
哈巴河县,2021-02,1.74705278873444,44,1.74705273781351,1.7327248059658
哈巴河县,2021-03,2.52863454818726,61,2.42310119947149,2.42171921612109
哈巴河县,2021-04,1.90631318092346,27,1.7918720198906,1.71360771370226
哈巴河县,2021-05,3.96745085716248,148,4.88367772301056,2.926417555498
哈巴河县,2021-06,3.2391369342804,59,3.01838786087014,2.52382208998751
哈巴河县,2021-07,3.235595703125,36,2.62938181357825,2.60616031567227
哈巴河县,2022-01,0.79980856180191,47,0.531000750721647,0
哈巴河县,2022-02,2.47948431968689,26,2.47441189206983,2.4654402120452
哈巴河县,2022-03,1.94243478775024,26,1.94243483488549,1.82583161786198
哈巴河县,2022-04,3.53292536735535,34,3.46157983778669,
哈巴河县,2022-05,4.63189268112183,108,4.59607603101635,
哈巴河县,2022-06,4.31879997253418,78,3.97441792129662,3.7708551096312
哈巴河县,2022-07,4.18568801879883,88,3.96569248151381,2.84611249453168
哈巴河县,2022-08,2.8714759349823,49,3.82239502306539,
哈巴河县,2022-12,0,1,0,
哈巴河县,2023-01,4.00546836853027,60,3.95066947984658,
哈巴河县,2023-03,1.62756359577179,27,1.47690914046907,0.692348959052856
哈巴河县,2023-05,4.53018999099731,169,4.6260402289594,3.39595180239003
哈巴河县,2023-06,4.37417507171631,111,4.06203706215893,3.3193561634759
哈巴河县,2023-07,3.87935781478882,136,3.67744875546194,3.4649093684823
哈巴河县,2023-08,3.47940921783447,85,3.44013984560403,2.97109340936682
哈巴河县,2023-09,2.83548927307129,26,3.04418523739184,2.84572697291138
哈巴河县,2023-10,1.68392145633698,10,1.33981177343448,1.2185727062332
哈巴河县,2023-12,0.562335133552551,1,0,
响水县,2023-12,2.42177700996399,25,2.39535367498383,2.39535367498383
唐县,2023-09,1.60943794250488,5,1.6094379124341,
商城县,2019-07,4.09513282775879,8,1.89055701139157,1.89055701139157
商城县,2020-12,2.26559972763062,14,2.21333590734887,2.21333590734887
商州区,2023-10,0,1,0,
喀什市,2018-07,2.4758460521698,3,0.576382066624893,0.576382066624893
喀什市,2019-06,1.0986123085022,5,1.56071040904141,1.56071040904141
喀什市,2022-06,1.27703428268433,3,0.950270539233235,0.950270539233235
喀什市,2022-07,1.66977775096893,14,2.37862019941021,0
喀什市,2022-08,1.93042206764221,26,1.72759144634498,1.72759144634498
喀什市,2023-01,2.09254360198975,1,0,0
喀什市,2023-05,2.56494951248169,12,2.484906649788,
喀什市,2023-06,2.71108508110046,19,2.9020023132056,
喀什市,2023-07,2.57694745063782,5,1.6094379124341,
喀什市,2023-09,3.07908225059509,10,2.21481036805071,
喀什市,2023-10,2.88634371757507,12,2.06889021474775,0.830523691482846
喀喇沁旗,2022-07,2.20478534698486,10,2.20478541691352,2.20478541691352
喀喇沁旗,2023-05,2.70458579063416,22,2.70458577214809,2.70458577214809
嘉善县,2019-07,2.39789533615112,11,2.39789527279837,
嘉善县,2020-08,1.3862943649292,4,1.38629436111989,
嘉善县,2023-04,2.9667444229126,5,1.6094379124341,
嘉善县,2023-09,2.27004885673523,13,1.84762546224728,1.84762546224728
嘉善县,2023-10,2.64804768562317,32,2.78595069517051,2.21148968541595
嘉善县,2023-11,1.95198214054108,26,2.78052754609412,2.78052754609412
嘉善县,2023-12,1.92510282993317,9,1.92510281938374,1.92510281938374
嘉定区,2021-01,2.85775685310364,8,1.61033316570076,1.61033316570076
嘉定区,2021-02,2.4544403553009,14,2.63905732961526,
嘉定区,2021-05,2.7352786064148,27,2.97272703607907,2.00572357873395
嘉定区,2021-06,2.13810181617737,4,1.32966134885476,1.32966134885476
嘉定区,2021-07,2.34733486175537,15,2.34733490835162,2.34733490835162
嘉定区,2021-08,2.94443893432617,19,2.94443897916644,
嘉定区,2021-11,2.98777151107788,12,2.484906649788,
嘉定区,2021-12,2.72441101074219,28,2.60729651815454,2.60729651815454
嘉定区,2022-01,3.35848927497864,40,3.3122312638338,2.96697957689691
嘉定区,2022-02,3.01163268089294,20,2.55857905480787,1.63049274366648
嘉定区,2022-03,3.227623462677,27,2.92566837315534,2.92566837315534
嘉定区,2022-04,2.40894436836243,14,2.63905732961526,
嘉定区,2022-05,2.68019771575928,21,2.86130241657591,2.2744747270983
嘉定区,2022-06,3.06117510795593,32,3.14213909074281,2.96587494616919
嘉定区,2022-07,2.88815903663635,31,3.28266485844746,
嘉定区,2022-08,3.0158326625824,22,2.70285636245409,2.70285636245409
嘉定区,2022-10,3.21279788017273,29,3.1812453403908,2.38144492313125
嘉定区,2022-11,2.49558758735657,14,2.61563057702755,2.61563057702755
嘉定区,2022-12,2.86527514457703,4,1.05608321725637,1.05608321725637
嘉定区,2023-01,3.07020735740662,30,2.7687564338913,2.61212618465917
嘉定区,2023-02,3.04256534576416,19,2.63725260181547,2.67940611582006
嘉定区,2023-03,2.82021355628967,24,2.84668855156421,2.41505212191781
嘉定区,2023-04,3.49209928512573,33,3.1498234220468,2.85076798635114
嘉定区,2023-05,3.04558825492859,26,2.95040115422835,2.68298789898594
嘉定区,2023-06,2.81023097038269,8,1.82301919355961,1.82301919355961
嘉定区,2023-07,2.89995932579041,24,3.12827956082787,
嘉定区,2023-09,3.1038761138916,16,2.38852285442589,2.05271423021811
嘉定区,2023-11,3.17195987701416,46,3.71302823359824,
嘉定区,2023-12,3.34088015556335,60,2.84157659807055,2.59376811229185
嘉祥县,2023-10,0.6931471824646,2,0.693147180559945,
嘉禾县,2023-11,2.2161021232605,12,2.21610224809126,2.21610224809126
嘉荫县,2023-07,0,1,0,
嘉荫县,2023-09,1.07216560840607,5,0.841786859224595,0.841786859224595
嘉鱼县,2023-07,0,24,2.74649459349714,2.74649459349714
嘉黎县,2021-01,2.83412599563599,18,2.75947161325344,
嘉黎县,2022-07,3.07623386383057,17,2.83321334405622,
噶尔县,2016-09,0,1,0,
噶尔县,2020-09,2.5502917766571,28,2.56786929573633,2.56786929573633
噶尔县,2022-07,0,1,0,
噶尔县,2023-09,1.40275621414185,5,1.6094379124341,
囊谦县,2015-08,3.56920266151428,62,3.55664574278967,3.55664574278967
囊谦县,2017-07,3.51275753974915,49,3.54131830913655,3.54131830913655
囊谦县,2017-08,3.99104070663452,20,2.99573227355399,
囊谦县,2018-08,3.87994694709778,72,3.61825778431957,3.52921449974225
囊谦县,2019-08,3.36907601356506,27,3.28269399727807,
囊谦县,2020-07,3.80365347862244,68,4.07806535237509,
囊谦县,2020-08,3.55304598808289,34,3.52636052461616,
囊谦县,2021-06,4.26952219009399,84,4.17609827272928,4.14954195184983
囊谦县,2021-07,3.9783570766449,84,3.85008793895133,3.32924600075768
囊谦县,2021-08,2.93226099014282,14,2.13437026245348,2.13437026245348
囊谦县,2022-06,3.42909264564514,50,3.2238866902115,3.08375207535288
囊谦县,2022-07,4.09999179840088,105,3.88551233829287,3.73641245507547
囊谦县,2022-08,3.56246423721314,81,3.31585605018547,3.13686821140923
囊谦县,2023-06,3.66243410110474,60,4.0943445622221,
囊谦县,2023-07,3.97838044166565,104,4.02774725715858,3.34734448652495
囊谦县,2023-08,4.04844379425049,40,3.55302550945566,
囊谦县,2023-09,3.00383019447327,24,3.17805383034795,
四会市,2021-09,0,1,0,
四会市,2023-06,2.94705200195313,18,2.6385257685315,2.6385257685315
四会市,2023-08,2.44631814956665,12,2.2210526426393,2.2210526426393
四会市,2023-11,2.62725734710693,20,2.62725735008612,2.62725735008612
四会市,2023-12,2.75774526596069,15,2.43491360532447,2.43491360532447
四子王旗,2021-08,0.6931471824646,2,0.693147180559945,
四子王旗,2023-07,2.59930181503296,16,2.71847340133001,0
四子王旗,2023-08,2.99573230743408,1,0,
回民区,2021-03,1.40734446048737,7,1.40734446721026,1.40734446721026
回民区,2021-05,1.09397840499878,6,1.0939784072,1.0939784072
回民区,2022-06,1.2130788564682,7,1.21307891291993,1.21307891291993
回民区,2023-03,1.72167599201202,10,1.40896078227847,1.38201158169008
回民区,2023-07,1.02946615219116,4,0.793730055158425,0.793730055158425
团风县,2022-04,3.04452228546143,21,3.04452243772342,
团风县,2022-05,1.94591021537781,1,0,
团风县,2022-06,3.178053855896,24,3.17805383034795,
团风县,2022-07,1.3862943649292,4,1.38629436111989,
团风县,2022-09,2.65087842941284,31,2.65087844608883,2.65087844608883
团风县,2023-01,2.84071636199951,39,2.70967193572689,2.69289041449373
团风县,2023-05,1.8160252571106,5,1.6094379124341,
团风县,2023-06,2.71230864524841,30,2.65381642681467,2.65381642681467
团风县,2023-07,2.02008056640625,13,2.0200805845108,2.0200805845108
团风县,2023-10,2.64004755020142,37,2.57661086874564,2.03768496911839
围场满族蒙古族自治县,2016-08,0.284998893737793,2,0.284998893285702,0.284998893285702
围场满族蒙古族自治县,2019-08,2.33472728729248,3,0.75893677276206,0.75893677276206
围场满族蒙古族自治县,2019-09,1.3862943649292,4,1.38629436111989,
围场满族蒙古族自治县,2021-07,3.56288599967957,13,2.08876898757783,2.08876898757783
围场满族蒙古族自治县,2023-08,2.7380154132843,20,2.07467298295579,2.07467298295579
固安县,2023-01,2.5070264339447,8,2.07944154167984,
固阳县,2017-07,1.41427910327911,5,1.41427906512471,1.41427906512471
图们市,2023-08,1.33217906951904,2,0.693147180559945,
图木舒克市,2023-05,2.8714759349823,3,1.09861228866811,
土默特右旗,2023-01,0.6931471824646,2,0.693147180559945,
土默特右旗,2023-04,2.14395236968994,9,2.10245833899691,
土默特左旗,2023-07,1.90789878368378,15,2.29751777827213,1.78093579663293
土默特左旗,2023-10,2.16907334327698,26,2.37718536652321,2.33327177394821
坊子区,2023-07,2.67052698135376,34,2.75754002826858,2.74728404678901
坡头区,2019-04,2.59954714775085,13,2.20018678146426,2.20018678146426
坡头区,2023-04,2.68447470664978,9,1.61115781734392,1.61115781734392
坡头区,2023-05,2.68815898895264,23,2.70078783816762,2.70078783816762
坡头区,2023-09,1.66746187210083,6,1.66746193342929,1.66746193342929
坡头区,2023-10,1.42315149307251,6,1.4231514293465,1.4231514293465
坪山区,2020-05,3.77697229385376,14,2.35947976588827,
坪山区,2021-11,3.3756365776062,29,3.32249370680441,
坪山区,2022-02,3.36817049980164,11,2.39789527279837,
坪山区,2022-05,3.60685181617737,13,2.56494935746154,
坪山区,2022-09,3.60614228248596,23,3.08047630699615,
坪山区,2022-10,3.26192378997803,21,3.04452243772342,
坪山区,2023-01,3.7093620300293,12,2.484906649788,
坪山区,2023-03,3.42607569694519,6,1.79175946922805,
坪山区,2023-04,4.11646795272827,12,2.484906649788,
坪山区,2023-08,1.9509357213974,12,2.484906649788,
坪山区,2023-09,3.60817980766296,17,2.25855423753292,2.13764856662301
坪山区,2023-10,3.10257124900818,11,2.24595208072891,2.24595208072891
坪山区,2023-11,3.08287906646729,14,2.23156694904383,0.876005765643174
坪山区,2023-12,2.95587468147278,9,1.87109550898426,1.87109550898426
垣曲县,2022-07,3.09688544273376,2,0.693147180559945,
垦利区,2017-11,3.78418970108032,44,3.78418963391827,
垦利区,2019-10,2.21588492393494,11,2.39789527279837,
垦利区,2020-11,2.09708333015442,52,1.64116584632664,1.64116584632664
垦利区,2021-02,1.16736090183258,1,0,
垦利区,2021-05,2.78047180175781,48,2.53603198960736,2.53603198960736
垦利区,2021-06,2.40760922431946,13,1.89383680316414,1.89383680316414
垦利区,2021-08,4.22945070266724,30,3.28967847866997,0.450561208866305
垦利区,2022-01,1.82231962680817,67,1.65370760810991,1.55271375267349
垦利区,2022-02,0.963911056518555,58,1.2796290058699,1.27724063788007
垦利区,2022-07,1.96614873409271,67,1.41972106559446,1.41635555908576
垦利区,2022-08,3.73696660995483,72,4.07651168818726,
垦利区,2022-12,2.2582004070282,60,2.04718773525294,2.00036266908934
垦利区,2023-01,2.8440568447113,67,2.65716559135136,2.65716559135136
垦利区,2023-02,2.76810598373413,89,2.59810166254671,2.55180442337903
垦利区,2023-03,2.79443144798279,76,3.36959243845318,3.36959243845318
垦利区,2023-04,3.13286328315735,100,3.10077600354535,2.988459555395
垦利区,2023-05,3.28242206573486,75,2.8146929489342,2.48810715294211
垦利区,2023-06,3.44031047821045,46,3.24575440419717,3.24575440419717
垦利区,2023-08,3.71744465827942,69,3.08837726734206,3.07151088009268
垦利区,2023-09,3.27462124824524,59,3.2487753255397,3.24542895375745
垦利区,2023-11,2.59478998184204,165,2.46401102280642,2.44190376334446
垦利区,2023-12,2.98297548294067,95,1.88307487770371,1.57134790113389
垫江县,2023-04,3.08928775787354,9,1.88649561256707,1.88649561256707
埇桥区,2023-01,1.49789798259735,6,1.49789794531525,1.49789794531525
城东区,2020-01,2.38348031044006,15,2.22275475174428,2.22275475174428
城东区,2021-06,2.47272515296936,16,2.77258872223978,
城东区,2021-10,2.39814567565918,19,2.3981456167462,2.3981456167462
城东区,2022-01,1.64415848255157,8,1.20868783103084,1.20868783103084
城东区,2022-05,3.10767698287964,8,2.07944154167984,
城东区,2022-07,2.28262972831726,29,3.22144301065763,2.91102287900274
城东区,2023-06,2.98578834533691,3,1.09861228866811,
城东区,2023-07,3.65995573997498,11,2.39789527279837,
城东区,2023-08,2.5814356803894,16,2.19693139687061,1.00261270297949
城东区,2023-10,1.7917594909668,6,1.79175946922805,
城东区,2023-12,2.57648348808289,32,2.94807587073746,1.85215303792064
城北区,2018-10,2.32977962493897,17,2.32977964711768,2.32977964711768
城北区,2019-08,3.09104251861572,22,3.09104245335831,
城北区,2020-06,1.74883103370667,12,2.45831132968308,2.45831132968308
城北区,2020-07,2.83321332931519,18,2.87398670761857,
城北区,2020-08,2.68341279029846,11,2.08587920793032,2.08587920793032
城北区,2020-11,1.01894187927246,1,0,
城北区,2021-03,2.18225884437561,2,0.598269588585257,0.598269588585257
城北区,2021-07,2.44689512252808,12,2.484906649788,
城北区,2022-06,2.61809897422791,13,2.06297959601721,2.06297959601721
城北区,2022-07,2.95915484428406,24,2.45222027896167,2.0179827805466
城北区,2022-08,1.98460423946381,22,1.98460428707263,1.98460428707263
城北区,2023-06,1.92728328704834,11,1.81975582315214,1.81975582315214
城北区,2023-07,2.76443195343018,39,3.33521518461332,2.75166661693152
城北区,2023-09,2.62897324562073,13,2.10792763627543,1.91185440308783
城北区,2023-10,1.3862943649292,1,0,
城厢区,2022-03,2.82800221443176,21,2.98777145242213,
城厢区,2022-05,2.75481867790222,27,2.75481881629208,2.75481881629208
城厢区,2023-01,3.47305536270142,38,3.0315756978939,3.0315756978939
城口县,2023-01,3.53868961334229,36,3.53962756669481,
城固县,2023-02,2.70667314529419,6,1.79175946922805,
城固县,2023-10,3.68215847015381,10,2.01991468867909,2.01991468867909
城步苗族自治县,2022-08,3.48873734474182,24,3.17805383034795,
城步苗族自治县,2022-10,2.18942260742188,29,2.18942256456802,1.98428398110599
城步苗族自治县,2023-07,2.94425535202026,39,2.64101816696634,2.49071561404884
城步苗族自治县,2023-09,1.81993079185486,3,1.09861228866811,
城步苗族自治县,2023-10,2.4276864528656,22,2.3094347922699,2.3094347922699
城步苗族自治县,2023-11,2.76544690132141,22,2.76544689379122,2.76544689379122
